date,time,item_name,transaction_type,own_cup,surcharge,customer_id
2023-09-02,15:50:15,Americano,Takeout,False,False,3748
2023-09-03,07:27:06,Iced Matcha Latte,Takeout,True,False,11609
2023-09-03,07:28:45,Mocha,Takeout,True,False,26946
2023-09-03,07:43:17,Cappuccino,Takeout,False,False,24356
2023-09-03,07:54:16,Iced Latte,Takeout,True,False,3774
2023-09-03,07:54:49,Flat White,Takeout,False,False,24899
2023-09-03,08:09:15,Iced Matcha Latte,Takeout,False,False,904
2023-09-03,08:11:16,Iced Coffee,Takeout,False,False,3573
2023-09-03,08:12:03,Iced Coffee,Takeout,False,False,25087
2023-09-03,09:03:16,Iced Latte,Dine-in,True,False,17675
2023-09-03,10:01:33,Latte,Takeout,True,False,4207
2023-09-03,10:05:45,Iced Latte,Takeout,False,False,21890
2023-09-03,10:30:33,Hot Chocolate,Takeout,False,False,25702
2023-09-03,10:51:36,Green Tea,Takeout,False,False,10745
2023-09-03,11:18:45,Flat White,Takeout,True,False,12422
2023-09-03,11:26:23,Mocha,Takeout,False,False,15064
2023-09-03,11:46:39,Iced Matcha Latte,Dine-in,False,False,18863
2023-09-03,11:54:49,Latte,Takeout,True,False,9440
2023-09-03,12:11:43,Iced Coffee,Takeout,True,False,24478
2023-09-03,12:59:04,Latte,Takeout,True,False,25965
2023-09-03,14:28:51,Iced Matcha Latte,Dine-in,False,False,20890
2023-09-03,14:28:51,Reusable Coffee Cup,Dine-in,N/A,False,20890
2023-09-03,14:57:11,Cold Brew,Takeout,False,False,13373
2023-09-03,15:23:48,Hot Chocolate,Takeout,False,False,7076
2023-09-04,07:32:30,Americano,Takeout,False,False,27764
2023-09-04,07:58:49,Green Tea,Takeout,True,False,13316
2023-09-04,08:01:42,Flat White,Takeout,True,False,5560
2023-09-04,09:03:05,Iced Matcha Latte,Dine-in,True,False,8630
2023-09-04,09:13:38,Cappuccino,Takeout,False,False,24899
2023-09-04,09:26:09,Hot Chocolate,Takeout,True,False,19596
2023-09-04,09:26:26,Green Tea,Dine-in,False,False,5253
2023-09-04,09:29:58,Green Tea,Takeout,True,False,2661
2023-09-04,09:39:18,Latte,Dine-in,True,False,9784
2023-09-04,09:55:41,Matcha Latte,Dine-in,False,False,3760
2023-09-04,10:04:06,Iced Matcha Latte,Takeout,True,False,18250
2023-09-04,10:22:55,Iced Latte,Dine-in,False,False,14427
2023-09-04,10:41:14,Iced Matcha Latte,Dine-in,False,False,15449
2023-09-04,10:48:25,Iced Coffee,Dine-in,True,False,14092
2023-09-04,10:53:24,Mocha,Takeout,True,False,15371
2023-09-04,11:12:40,Cappuccino,Takeout,True,False,25702
2023-09-04,11:17:18,Matcha Latte,Takeout,False,False,27360
2023-09-04,11:22:17,Cold Brew,Dine-in,False,False,22981
2023-09-04,11:29:47,Mocha,Takeout,False,False,20354
2023-09-04,12:05:18,Iced Coffee,Takeout,True,False,28592
2023-09-04,12:15:01,Mocha,Dine-in,False,False,14909
2023-09-04,12:40:29,Hot Chocolate,Takeout,False,False,7661
2023-09-04,13:50:22,Espresso,Dine-in,True,False,18978
2023-09-04,14:11:22,Espresso,Takeout,False,False,904
2023-09-04,15:33:45,Iced Latte,Dine-in,False,False,11099
2023-09-04,15:45:02,Iced Latte,Takeout,False,False,10535
2023-09-05,07:09:59,Matcha Latte,Dine-in,False,False,10167
2023-09-05,07:11:59,Iced Matcha Latte,Takeout,False,False,904
2023-09-05,07:25:49,Iced Coffee,Takeout,False,False,1543
2023-09-05,07:43:32,Iced Matcha Latte,Dine-in,False,False,17404
2023-09-05,08:04:44,Iced Coffee,Takeout,True,False,5307
2023-09-05,08:14:40,Cold Brew,Takeout,False,False,28824
2023-09-05,08:16:44,Americano,Takeout,False,False,23540
2023-09-05,08:31:01,Iced Coffee,Takeout,False,False,26165
2023-09-05,09:03:21,Iced Latte,Dine-in,False,False,2640
2023-09-05,09:17:11,Iced Matcha Latte,Takeout,False,False,11991
2023-09-05,09:22:53,Latte,Takeout,False,False,5215
2023-09-05,09:30:39,Cold Brew,Dine-in,False,False,10965
2023-09-05,09:40:01,Mocha,Takeout,True,False,19749
2023-09-05,09:49:06,Espresso,Dine-in,False,False,12418
2023-09-05,10:50:29,Hot Chocolate,Dine-in,True,False,3005
2023-09-05,11:16:21,Espresso,Takeout,False,False,15747
2023-09-05,11:28:31,Iced Latte,Takeout,True,False,25702
2023-09-05,11:28:31,Coffee Beans (1 lb),Takeout,N/A,False,25702
2023-09-05,12:13:50,Iced Matcha Latte,Takeout,False,False,16702
2023-09-05,12:13:50,Tote Bag,Takeout,N/A,False,16702
2023-09-05,12:25:33,Hot Chocolate,Takeout,True,False,23550
2023-09-05,13:10:08,Flat White,Dine-in,True,False,2806
2023-09-05,13:36:53,Latte,Takeout,False,False,18022
2023-09-05,14:11:23,Iced Matcha Latte,Takeout,True,False,8023
2023-09-05,14:26:04,Espresso,Takeout,False,False,17910
2023-09-05,14:39:27,Latte,Takeout,True,False,24356
2023-09-05,14:46:30,Iced Matcha Latte,Takeout,False,False,26255
2023-09-05,15:05:12,Chai Latte,Takeout,True,False,6239
2023-09-05,15:26:01,Americano,Takeout,False,False,9707
2023-09-05,15:38:06,Iced Latte,Takeout,False,False,18648
2023-09-05,15:50:46,Flat White,Takeout,False,False,15773
2023-09-06,07:25:47,Matcha Latte,Dine-in,True,False,17015
2023-09-06,07:42:53,Green Tea,Takeout,True,False,25838
2023-09-06,07:57:42,Cappuccino,Takeout,True,False,26579
2023-09-06,08:05:06,Mocha,Takeout,True,False,5906
2023-09-06,08:18:01,Hot Chocolate,Dine-in,False,False,19214
2023-09-06,08:36:45,Chai Latte,Dine-in,False,False,24910
2023-09-06,08:46:05,Matcha Latte,Takeout,False,False,27670
2023-09-06,08:50:39,Green Tea,Takeout,True,False,10167
2023-09-06,09:02:51,Mocha,Takeout,True,False,23119
2023-09-06,09:15:31,Espresso,Takeout,False,False,28495
2023-09-06,09:18:31,Mocha,Takeout,True,False,28770
2023-09-06,09:23:18,Cappuccino,Takeout,True,False,28216
2023-09-06,09:58:52,Iced Coffee,Takeout,False,False,2635
2023-09-06,10:08:58,Green Tea,Takeout,False,False,25702
2023-09-06,10:24:05,Iced Latte,Takeout,False,False,28073
2023-09-06,10:24:29,Iced Coffee,Takeout,False,False,18632
2023-09-06,10:31:04,Espresso,Dine-in,True,False,15371
2023-09-06,10:37:09,Iced Matcha Latte,Takeout,True,False,27364
2023-09-06,11:32:13,Mocha,Dine-in,False,False,24899
2023-09-06,11:32:15,Iced Latte,Takeout,False,False,22928
2023-09-06,12:11:26,Iced Matcha Latte,Takeout,False,False,11825
2023-09-06,12:23:52,Iced Coffee,Takeout,False,False,2992
2023-09-06,12:30:29,Cappuccino,Dine-in,False,False,3184
2023-09-06,12:38:09,Iced Matcha Latte,Takeout,False,False,18598
2023-09-06,12:47:28,Flat White,Takeout,False,False,9086
2023-09-06,13:04:06,Chai Latte,Takeout,False,False,21061
2023-09-06,14:22:47,Mocha,Takeout,False,False,4839
2023-09-06,14:29:12,Green Tea,Dine-in,False,False,27189
2023-09-06,15:01:27,Matcha Latte,Takeout,True,False,2661
2023-09-06,15:19:57,Espresso,Dine-in,False,False,18648
2023-09-06,15:33:47,Espresso,Dine-in,True,False,3172
2023-09-06,15:34:15,Latte,Takeout,False,False,3760
2023-09-06,15:34:31,Green Tea,Takeout,False,False,1507
2023-09-07,07:10:21,Iced Latte,Dine-in,True,False,5685
2023-09-07,07:14:00,Iced Coffee,Takeout,False,False,19971
2023-09-07,07:19:58,Chai Latte,Takeout,True,False,19108
2023-09-07,07:41:06,Chai Latte,Takeout,False,False,7957
2023-09-07,08:17:09,Iced Coffee,Takeout,False,False,14061
2023-09-07,08:21:25,Iced Latte,Takeout,False,False,21756
2023-09-07,08:23:51,Chai Latte,Takeout,False,False,25702
2023-09-07,08:39:13,Matcha Latte,Takeout,False,False,3760
2023-09-07,08:39:59,Americano,Takeout,False,False,5169
2023-09-07,08:57:46,Hot Chocolate,Takeout,False,False,24899
2023-09-07,09:19:40,Mocha,Takeout,True,False,14571
2023-09-07,09:46:16,Iced Latte,Dine-in,False,False,13244
2023-09-07,09:49:45,Matcha Latte,Dine-in,False,False,10167
2023-09-07,09:56:05,Flat White,Dine-in,True,False,3494
2023-09-07,10:00:19,Cold Brew,Takeout,False,False,25413
2023-09-07,10:01:31,Iced Latte,Takeout,False,False,2674
2023-09-07,10:04:55,Iced Latte,Takeout,False,False,23248
2023-09-07,10:11:01,Iced Latte,Takeout,True,False,26090
2023-09-07,10:20:02,Chai Latte,Takeout,True,False,15371
2023-09-07,10:29:19,Iced Matcha Latte,Dine-in,True,False,23468
2023-09-07,10:29:58,Latte,Takeout,True,False,27360
2023-09-07,10:54:19,Latte,Dine-in,True,False,28049
2023-09-07,12:26:36,Iced Matcha Latte,Takeout,False,False,24604
2023-09-07,12:35:11,Americano,Dine-in,False,False,25110
2023-09-07,12:57:39,Iced Matcha Latte,Dine-in,False,False,16702
2023-09-07,12:57:39,Tote Bag,Dine-in,N/A,False,16702
2023-09-07,13:32:07,Iced Coffee,Takeout,False,False,22928
2023-09-07,13:44:58,Espresso,Dine-in,False,False,24356
2023-09-07,15:28:23,Iced Latte,Takeout,False,False,12666
2023-09-07,15:51:47,Cold Brew,Takeout,False,False,5801
2023-09-08,07:05:02,Green Tea,Dine-in,False,False,15947
2023-09-08,07:08:12,Cappuccino,Takeout,False,False,5900
2023-09-08,07:09:19,Iced Coffee,Takeout,True,False,17910
2023-09-08,07:09:19,Coffee Beans (1 lb),Takeout,N/A,False,17910
2023-09-08,07:55:51,Cappuccino,Dine-in,False,False,23053
2023-09-08,08:08:41,Latte,Takeout,True,False,4798
2023-09-08,08:20:54,Matcha Latte,Takeout,True,False,10167
2023-09-08,08:30:03,Cappuccino,Takeout,False,False,27618
2023-09-08,08:44:33,Iced Coffee,Takeout,True,False,8996
2023-09-08,08:46:38,Espresso,Takeout,False,False,11448
2023-09-08,09:25:34,Chai Latte,Takeout,False,False,5269
2023-09-08,09:30:00,Latte,Takeout,True,False,23227
2023-09-08,09:30:12,Latte,Takeout,False,False,23767
2023-09-08,09:34:58,Iced Matcha Latte,Takeout,False,False,22527
2023-09-08,10:09:46,Cold Brew,Takeout,False,False,27043
2023-09-08,10:12:38,Iced Latte,Takeout,False,False,9695
2023-09-08,10:52:05,Mocha,Takeout,True,False,17713
2023-09-08,11:14:26,Mocha,Takeout,False,False,14972
2023-09-08,11:28:39,Chai Latte,Takeout,False,False,15222
2023-09-08,11:33:55,Cappuccino,Takeout,True,False,25702
2023-09-08,12:10:12,Iced Coffee,Takeout,False,False,10238
2023-09-08,12:12:30,Chai Latte,Takeout,True,False,11561
2023-09-08,12:16:10,Green Tea,Dine-in,False,False,24072
2023-09-08,12:35:55,Americano,Takeout,False,False,4147
2023-09-08,12:38:06,Matcha Latte,Takeout,True,False,6278
2023-09-08,13:35:59,Americano,Takeout,True,False,25842
2023-09-08,13:52:14,Matcha Latte,Takeout,True,False,26774
2023-09-08,13:56:40,Iced Coffee,Takeout,False,False,14176
2023-09-08,14:05:43,Hot Chocolate,Dine-in,True,False,5009
2023-09-08,14:55:54,Cappuccino,Takeout,True,False,19217
2023-09-08,15:14:54,Latte,Dine-in,True,False,27360
2023-09-08,15:14:54,Reusable Coffee Cup,Dine-in,N/A,False,27360
2023-09-09,07:19:27,Mocha,Takeout,True,False,23767
2023-09-09,07:20:11,Hot Chocolate,Takeout,True,False,17443
2023-09-09,07:38:06,Mocha,Takeout,False,False,1706
2023-09-09,07:47:27,Latte,Dine-in,False,False,2058
2023-09-09,08:10:27,Iced Matcha Latte,Takeout,False,False,19026
2023-09-09,08:15:40,Chai Latte,Dine-in,False,False,2465
2023-09-09,09:07:44,Iced Coffee,Takeout,False,False,24356
2023-09-09,09:09:15,Espresso,Dine-in,True,False,4446
2023-09-09,09:30:33,Iced Coffee,Takeout,False,False,4942
2023-09-09,09:41:37,Iced Coffee,Dine-in,False,False,22976
2023-09-09,09:54:41,Green Tea,Takeout,True,False,17404
2023-09-09,09:54:41,Coffee Beans (1 lb),Takeout,N/A,False,17404
2023-09-09,10:23:01,Iced Matcha Latte,Takeout,True,False,14861
2023-09-09,10:56:42,Flat White,Dine-in,False,False,20890
2023-09-09,11:01:56,Chai Latte,Dine-in,True,False,4678
2023-09-09,11:04:30,Matcha Latte,Dine-in,True,False,212
2023-09-09,11:41:07,Iced Latte,Takeout,True,False,7994
2023-09-09,11:43:35,Mocha,Takeout,False,False,4147
2023-09-09,11:43:35,Tote Bag,Takeout,N/A,False,4147
2023-09-09,11:55:36,Americano,Takeout,False,False,25702
2023-09-09,13:09:46,Espresso,Dine-in,False,False,21954
2023-09-09,13:19:11,Iced Matcha Latte,Takeout,False,False,23550
2023-09-09,13:19:11,Tote Bag,Takeout,N/A,False,23550
2023-09-09,13:25:19,Cappuccino,Dine-in,False,False,5201
2023-09-09,14:25:15,Latte,Dine-in,True,False,22845
2023-09-09,14:38:02,Americano,Takeout,True,False,25954
2023-09-09,14:42:00,Matcha Latte,Takeout,False,False,19282
2023-09-09,14:42:51,Green Tea,Takeout,True,False,24899
2023-09-09,14:59:00,Chai Latte,Dine-in,True,False,7133
2023-09-09,15:25:17,Mocha,Takeout,True,False,8147
2023-09-10,07:29:30,Espresso,Takeout,False,False,24356
2023-09-10,07:29:30,Coffee Beans (1 lb),Takeout,N/A,False,24356
2023-09-10,08:04:03,Iced Latte,Takeout,False,False,9163
2023-09-10,08:04:21,Iced Latte,Takeout,False,False,5900
2023-09-10,08:06:14,Iced Latte,Takeout,False,False,7366
2023-09-10,08:08:15,Green Tea,Takeout,True,False,11609
2023-09-10,08:32:35,Iced Coffee,Takeout,False,False,25530
2023-09-10,08:49:59,Americano,Takeout,True,False,21359
2023-09-10,08:52:41,Cappuccino,Takeout,True,False,14571
2023-09-10,09:43:40,Hot Chocolate,Takeout,False,False,12155
2023-09-10,09:55:04,Latte,Dine-in,True,False,4927
2023-09-10,10:17:33,Green Tea,Dine-in,True,False,4147
2023-09-10,10:50:20,Hot Chocolate,Dine-in,False,False,12044
2023-09-10,11:00:21,Cold Brew,Takeout,False,False,3665
2023-09-10,11:23:12,Latte,Takeout,True,False,20890
2023-09-10,11:59:42,Chai Latte,Takeout,True,False,6260
2023-09-10,12:56:09,Hot Chocolate,Takeout,True,False,23830
2023-09-10,14:03:56,Iced Matcha Latte,Dine-in,False,False,11377
2023-09-10,14:49:18,Flat White,Takeout,False,False,5201
2023-09-10,15:07:34,Iced Coffee,Takeout,False,False,6525
2023-09-10,15:45:40,Matcha Latte,Takeout,True,False,6262
2023-09-11,07:00:19,Americano,Takeout,True,False,17661
2023-09-11,07:00:32,Green Tea,Takeout,True,False,24438
2023-09-11,07:09:21,Espresso,Takeout,True,False,21717
2023-09-11,07:13:05,Cold Brew,Takeout,False,False,10893
2023-09-11,07:20:12,Cappuccino,Takeout,True,False,2254
2023-09-11,07:24:41,Americano,Takeout,False,False,16952
2023-09-11,07:25:03,Iced Matcha Latte,Takeout,False,False,20291
2023-09-11,08:04:54,Latte,Takeout,False,False,3760
2023-09-11,08:06:34,Iced Coffee,Takeout,False,False,17844
2023-09-11,08:11:54,Iced Matcha Latte,Takeout,False,False,20625
2023-09-11,08:46:26,Iced Matcha Latte,Takeout,False,False,8764
2023-09-11,09:16:15,Green Tea,Takeout,False,False,22846
2023-09-11,09:24:08,Cold Brew,Takeout,False,False,24864
2023-09-11,09:31:47,Iced Latte,Dine-in,False,False,18132
2023-09-11,09:35:52,Chai Latte,Takeout,True,False,23825
2023-09-11,09:39:02,Iced Matcha Latte,Takeout,False,False,20809
2023-09-11,09:50:06,Iced Latte,Dine-in,False,False,5900
2023-09-11,09:51:47,Hot Chocolate,Dine-in,True,False,16392
2023-09-11,09:57:07,Flat White,Takeout,False,False,4984
2023-09-11,10:08:46,Iced Coffee,Dine-in,True,False,24899
2023-09-11,10:09:21,Hot Chocolate,Takeout,True,False,7275
2023-09-11,10:50:40,Green Tea,Takeout,True,False,17910
2023-09-11,10:51:01,Iced Coffee,Takeout,True,False,24514
2023-09-11,10:55:20,Iced Latte,Takeout,False,False,26094
2023-09-11,11:09:34,Latte,Dine-in,False,False,22643
2023-09-11,11:27:56,Cold Brew,Takeout,False,False,14037
2023-09-11,11:47:03,Cappuccino,Takeout,False,False,1607
2023-09-11,11:49:45,Iced Coffee,Takeout,False,False,21801
2023-09-11,11:55:30,Green Tea,Dine-in,True,False,16702
2023-09-11,11:55:38,Mocha,Takeout,False,False,27360
2023-09-11,11:55:45,Matcha Latte,Takeout,True,False,10472
2023-09-11,12:25:17,Hot Chocolate,Takeout,False,False,27416
2023-09-11,12:29:52,Iced Coffee,Takeout,False,False,15371
2023-09-11,12:37:29,Cold Brew,Takeout,False,False,20890
2023-09-11,12:37:29,Tote Bag,Takeout,N/A,False,20890
2023-09-11,13:28:05,Espresso,Takeout,True,False,23579
2023-09-11,13:52:07,Chai Latte,Takeout,False,False,21585
2023-09-11,13:55:39,Flat White,Dine-in,False,False,28495
2023-09-11,13:55:39,Reusable Coffee Cup,Dine-in,N/A,False,28495
2023-09-11,13:59:49,Green Tea,Dine-in,False,False,4147
2023-09-11,14:21:56,Hot Chocolate,Dine-in,False,False,12458
2023-09-11,14:46:07,Flat White,Takeout,False,False,20480
2023-09-12,07:07:48,Cold Brew,Takeout,False,False,22524
2023-09-12,07:21:40,Mocha,Takeout,True,False,1213
2023-09-12,07:24:29,Iced Coffee,Dine-in,False,False,2058
2023-09-12,07:31:50,Iced Coffee,Takeout,False,False,17661
2023-09-12,08:26:10,Mocha,Takeout,True,False,21303
2023-09-12,08:28:16,Mocha,Takeout,True,False,812
2023-09-12,08:35:58,Latte,Takeout,True,False,29100
2023-09-12,09:05:12,Chai Latte,Takeout,True,False,5509
2023-09-12,09:13:28,Iced Matcha Latte,Takeout,False,False,8630
2023-09-12,09:13:28,Tote Bag,Takeout,N/A,False,8630
2023-09-12,09:31:56,Iced Coffee,Takeout,False,False,28617
2023-09-12,09:37:15,Iced Latte,Dine-in,False,False,1683
2023-09-12,09:40:02,Green Tea,Takeout,False,False,14812
2023-09-12,09:46:23,Cappuccino,Takeout,False,False,24351
2023-09-12,10:01:29,Mocha,Dine-in,False,False,820
2023-09-12,10:17:40,Flat White,Takeout,True,False,20890
2023-09-12,10:17:40,Coffee Beans (1 lb),Takeout,N/A,False,20890
2023-09-12,10:44:33,Iced Matcha Latte,Takeout,False,False,28592
2023-09-12,10:48:15,Mocha,Takeout,True,False,3005
2023-09-12,11:11:53,Iced Coffee,Takeout,False,False,1482
2023-09-12,11:16:51,Green Tea,Dine-in,True,False,12449
2023-09-12,11:49:24,Americano,Takeout,False,False,15449
2023-09-12,11:55:27,Iced Latte,Dine-in,False,False,15405
2023-09-12,12:03:39,Green Tea,Takeout,False,False,2321
2023-09-12,12:12:28,Mocha,Takeout,False,False,27360
2023-09-12,12:52:44,Chai Latte,Takeout,True,False,9375
2023-09-12,13:15:30,Hot Chocolate,Dine-in,False,False,17582
2023-09-12,14:59:42,Iced Coffee,Takeout,False,False,23468
2023-09-12,15:03:14,Hot Chocolate,Dine-in,False,False,8101
2023-09-12,15:27:15,Mocha,Takeout,False,False,28495
2023-09-12,15:30:12,Mocha,Dine-in,False,False,16477
2023-09-12,15:30:24,Cappuccino,Dine-in,False,False,4446
2023-09-12,15:46:44,Cold Brew,Takeout,False,False,7888
2023-09-13,07:00:06,Latte,Dine-in,True,False,29266
2023-09-13,07:08:43,Latte,Dine-in,False,False,21314
2023-09-13,07:21:23,Mocha,Takeout,True,False,1607
2023-09-13,07:36:23,Cold Brew,Takeout,False,False,9828
2023-09-13,07:37:50,Mocha,Takeout,False,False,24899
2023-09-13,07:59:20,Matcha Latte,Dine-in,False,False,2058
2023-09-13,08:05:54,Iced Coffee,Dine-in,False,False,18988
2023-09-13,08:07:39,Matcha Latte,Dine-in,True,False,6260
2023-09-13,08:16:43,Green Tea,Dine-in,False,False,3648
2023-09-13,08:18:41,Latte,Takeout,False,False,16624
2023-09-13,08:24:55,Cold Brew,Takeout,True,False,26094
2023-09-13,08:33:01,Iced Latte,Dine-in,False,False,13373
2023-09-13,09:01:10,Mocha,Dine-in,True,False,15083
2023-09-13,09:13:52,Iced Coffee,Takeout,False,False,9011
2023-09-13,09:25:12,Cold Brew,Dine-in,False,False,8698
2023-09-13,09:31:54,Iced Matcha Latte,Takeout,True,False,6222
2023-09-13,09:34:51,Cold Brew,Dine-in,True,False,20896
2023-09-13,09:47:56,Chai Latte,Dine-in,False,False,4446
2023-09-13,09:49:21,Iced Latte,Takeout,False,False,28316
2023-09-13,09:55:38,Americano,Takeout,False,False,28824
2023-09-13,10:07:12,Chai Latte,Takeout,True,False,4306
2023-09-13,10:29:45,Hot Chocolate,Takeout,True,False,20890
2023-09-13,10:29:45,Coffee Beans (1 lb),Takeout,N/A,False,20890
2023-09-13,11:37:02,Americano,Takeout,True,False,15371
2023-09-13,11:42:28,Green Tea,Takeout,False,False,23550
2023-09-13,11:42:28,Reusable Coffee Cup,Takeout,N/A,False,23550
2023-09-13,12:03:57,Flat White,Takeout,False,False,28073
2023-09-13,12:27:16,Chai Latte,Dine-in,False,False,8493
2023-09-13,13:10:31,Flat White,Takeout,False,False,27283
2023-09-13,13:14:41,Green Tea,Takeout,False,False,3760
2023-09-13,14:52:19,Americano,Dine-in,True,False,25232
2023-09-13,15:13:52,Cappuccino,Takeout,True,False,15473
2023-09-13,15:15:16,Cappuccino,Dine-in,False,False,13737
2023-09-13,15:52:06,Hot Chocolate,Takeout,True,False,9641
2023-09-14,07:03:34,Matcha Latte,Takeout,False,False,16892
2023-09-14,07:06:32,Matcha Latte,Dine-in,True,False,10167
2023-09-14,07:17:22,Hot Chocolate,Takeout,False,False,23375
2023-09-14,07:19:55,Iced Matcha Latte,Takeout,True,False,23550
2023-09-14,07:29:58,Espresso,Takeout,False,False,7892
2023-09-14,08:44:13,Iced Latte,Takeout,False,False,3760
2023-09-14,08:57:06,Green Tea,Takeout,False,False,14571
2023-09-14,09:11:56,Iced Latte,Dine-in,False,False,13121
2023-09-14,09:15:07,Iced Coffee,Takeout,False,False,9783
2023-09-14,09:55:13,Iced Coffee,Takeout,False,False,7798
2023-09-14,10:17:15,Latte,Dine-in,True,False,4147
2023-09-14,10:17:18,Flat White,Takeout,False,False,8609
2023-09-14,10:18:00,Latte,Dine-in,True,False,10165
2023-09-14,10:21:03,Chai Latte,Dine-in,False,False,1997
2023-09-14,10:40:07,Latte,Takeout,True,False,11023
2023-09-14,11:23:55,Latte,Dine-in,False,False,27541
2023-09-14,11:53:40,Cappuccino,Takeout,True,False,27364
2023-09-14,11:56:58,Mocha,Takeout,False,False,27360
2023-09-14,11:59:29,Mocha,Takeout,False,False,18308
2023-09-14,12:06:11,Mocha,Takeout,True,False,15371
2023-09-14,12:50:37,Iced Coffee,Takeout,True,False,26483
2023-09-14,13:07:22,Cold Brew,Takeout,False,False,14982
2023-09-14,13:49:00,Mocha,Dine-in,False,False,25264
2023-09-14,14:04:12,Americano,Takeout,True,False,18472
2023-09-14,14:14:49,Iced Matcha Latte,Takeout,False,False,4942
2023-09-14,14:39:35,Chai Latte,Dine-in,True,False,18
2023-09-14,15:26:16,Flat White,Takeout,False,False,24356
2023-09-14,15:59:27,Chai Latte,Takeout,False,False,27670
2023-09-15,07:29:41,Cold Brew,Dine-in,False,False,9000
2023-09-15,07:37:09,Cappuccino,Takeout,False,False,28495
2023-09-15,07:37:09,Tote Bag,Takeout,N/A,False,28495
2023-09-15,07:43:52,Cappuccino,Dine-in,True,False,9957
2023-09-15,07:48:53,Latte,Takeout,False,False,20747
2023-09-15,07:51:30,Iced Latte,Takeout,False,False,9784
2023-09-15,08:13:01,Iced Matcha Latte,Dine-in,False,False,13107
2023-09-15,08:18:08,Iced Coffee,Dine-in,False,False,200
2023-09-15,08:19:50,Green Tea,Takeout,False,False,3760
2023-09-15,08:41:45,Espresso,Dine-in,True,False,5954
2023-09-15,08:41:45,Reusable Coffee Cup,Dine-in,N/A,False,5954
2023-09-15,08:45:16,Cold Brew,Takeout,True,False,23550
2023-09-15,08:45:16,Tote Bag,Takeout,N/A,False,23550
2023-09-15,08:58:16,Chai Latte,Dine-in,False,False,17910
2023-09-15,09:21:23,Green Tea,Dine-in,False,False,2409
2023-09-15,09:27:53,Flat White,Takeout,False,False,18022
2023-09-15,09:50:05,Espresso,Dine-in,False,False,29262
2023-09-15,10:08:01,Espresso,Takeout,False,False,5449
2023-09-15,10:13:07,Americano,Dine-in,True,False,20890
2023-09-15,10:43:44,Cappuccino,Takeout,False,False,28240
2023-09-15,11:00:51,Iced Latte,Takeout,False,False,19217
2023-09-15,11:02:31,Mocha,Takeout,False,False,8211
2023-09-15,11:11:28,Iced Matcha Latte,Takeout,False,False,2391
2023-09-15,11:30:21,Flat White,Takeout,False,False,23468
2023-09-15,12:08:06,Americano,Dine-in,False,False,2420
2023-09-15,12:19:02,Americano,Takeout,False,False,27360
2023-09-15,13:12:40,Chai Latte,Takeout,False,False,11270
2023-09-15,13:49:22,Flat White,Takeout,True,False,12666
2023-09-15,13:59:41,Cappuccino,Takeout,False,False,28597
2023-09-15,14:21:40,Matcha Latte,Dine-in,False,False,21657
2023-09-15,14:40:32,Iced Matcha Latte,Takeout,False,False,13730
2023-09-15,14:48:23,Espresso,Dine-in,True,False,4681
2023-09-15,15:01:52,Cold Brew,Takeout,False,False,15267
2023-09-15,15:55:52,Americano,Dine-in,True,False,13619
2023-09-15,15:56:15,Cold Brew,Takeout,False,False,10167
2023-09-16,07:00:57,Iced Latte,Dine-in,False,False,21640
2023-09-16,07:22:34,Matcha Latte,Takeout,True,False,10167
2023-09-16,08:01:28,Iced Coffee,Takeout,False,False,904
2023-09-16,08:01:28,Tote Bag,Takeout,N/A,False,904
2023-09-16,08:06:37,Iced Coffee,Takeout,True,False,28805
2023-09-16,08:07:18,Iced Matcha Latte,Dine-in,False,False,2058
2023-09-16,08:10:58,Latte,Dine-in,False,False,8959
2023-09-16,08:37:53,Hot Chocolate,Takeout,False,False,1275
2023-09-16,08:45:50,Cold Brew,Takeout,True,False,25935
2023-09-16,08:46:29,Latte,Takeout,True,False,4942
2023-09-16,09:25:47,Hot Chocolate,Dine-in,False,False,5176
2023-09-16,10:07:31,Hot Chocolate,Takeout,True,False,4532
2023-09-16,11:44:00,Americano,Takeout,False,False,25702
2023-09-16,12:02:41,Latte,Dine-in,False,False,13369
2023-09-16,12:22:06,Cold Brew,Takeout,False,False,24514
2023-09-16,12:48:51,Iced Latte,Takeout,True,False,9626
2023-09-16,14:14:37,Latte,Takeout,False,False,5900
2023-09-16,14:14:37,Tote Bag,Takeout,N/A,False,5900
2023-09-16,14:47:52,Americano,Takeout,False,False,24356
2023-09-16,15:28:28,Hot Chocolate,Takeout,False,False,6907
2023-09-16,15:41:11,Matcha Latte,Takeout,True,False,2254
2023-09-16,15:54:05,Matcha Latte,Takeout,True,False,3648
2023-09-17,07:00:58,Green Tea,Takeout,False,False,12422
2023-09-17,07:24:19,Latte,Takeout,True,False,17443
2023-09-17,07:47:28,Iced Matcha Latte,Takeout,True,False,26094
2023-09-17,08:33:46,Cold Brew,Takeout,False,False,948
2023-09-17,09:03:07,Matcha Latte,Dine-in,True,False,10167
2023-09-17,09:14:54,Iced Latte,Takeout,False,False,29324
2023-09-17,09:34:22,Iced Latte,Takeout,False,False,13087
2023-09-17,09:47:15,Cappuccino,Takeout,False,False,7076
2023-09-17,10:01:40,Hot Chocolate,Takeout,True,False,25702
2023-09-17,10:05:40,Hot Chocolate,Takeout,True,False,20890
2023-09-17,10:11:10,Flat White,Takeout,False,False,21717
